,firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
0,9.411896257523763,tungsten,SiC,He,84.56346263898857,SiC,Li2TiO3,Be,D2O,0.3840557542672699,0.36278931127276615,0.5152907301528528,0.4160988007747167,0.02204070445288718,0.3205039702751398,0.2413565244972561,0.007435260657503563,0.33416106095616155,0.6584036783863351,0.9615168317157184,0.003133460944350005,5.956726312637329
1,12.223068983302634,tungsten,SiC,He,223.99635559394318,SiC,Li2TiO3,Be,D2O,0.24108006547143124,0.7894118605720257,0.6246473944309621,0.1911990975663659,0.4767620219494256,0.13914264025678133,0.1928962402274272,0.12635434072351798,0.5403815618311345,0.3332640974453474,0.8502089976444192,0.005173539201090054,6.073848009109497
2,8.775193725637589,tungsten,SiC,He,32.896904508413925,SiC,Li2TiO3,Be,D2O,0.6761428005704376,0.11977445291158405,0.7163257567990451,0.07888739236335307,0.16340301635987706,0.6714701612058591,0.08623943007091073,0.10474021213453,0.21063638136234986,0.6846234065031201,0.3702306680490768,0.0020941553739715147,5.863538265228272
3,1.2134211307778542,tungsten,SiC,He,302.3709407520948,SiC,Li2TiO3,Be,D2O,0.12865936456800475,0.1499743427163538,0.5433124479239624,0.3192110343243526,0.3913573644326155,0.15675255321630815,0.13267904802672364,0.295127543069052,0.08908945150206757,0.6157830054288804,1.2372166270428129,0.004614681840126001,10.724832534790039
4,2.8499845872725627,tungsten,SiC,He,79.82797941857672,SiC,Li2TiO3,Be,D2O,0.6831617951036787,0.9661863914868338,0.4063712185648956,0.18889454910858106,0.5175527253107399,0.21152665939831736,0.08202606618236162,0.35711508935948544,0.01267692834649145,0.6302079822940232,1.0790148787411875,0.0039037806790811346,5.571600914001465
5,18.348303689878946,tungsten,SiC,He,465.11134281947477,SiC,Li2TiO3,Be,D2O,0.14874075986244406,0.5812952682866338,0.14170239723949307,0.2351913758366577,0.39083901544657296,0.1218957690988845,0.2520738396178849,0.057302020911019276,0.12061134907805715,0.8220866300109236,0.9354072505251152,0.0024077317034632145,5.70966100692749
6,14.358780736033376,tungsten,SiC,He,325.7850255850692,SiC,Li2TiO3,Be,D2O,0.7203976892344319,0.5957500692063702,0.25596322935420723,0.04389101564410992,0.2397831767158467,0.02566708569684075,0.6906587219432027,0.08775218177086334,0.33318785521504324,0.5790599630140935,0.9236005235194688,0.0031846075777115304,5.78122353553772
7,8.820935783888778,tungsten,SiC,He,458.20678989974994,SiC,Li2TiO3,Be,D2O,0.3211513161459433,0.3805834880065503,0.4284957582950685,0.022666898810438204,0.014591268027346194,0.7681304348421117,0.19461139832010385,0.5434715029541062,0.3236968795337998,0.1328316175120942,0.5039746196478478,0.002606205557220182,6.789504289627075
8,16.988593027527212,tungsten,SiC,He,143.54724326471438,SiC,Li2TiO3,Be,D2O,0.9424444700223442,0.7555220156032044,0.5763171725965385,0.23087498178262986,0.15116872585832447,0.3927903030692157,0.2251659892898301,0.0599041578503586,0.2678276419994531,0.6722682001501884,0.8958859083546425,0.002723727726222266,5.8071343898773184
9,9.920641479874867,tungsten,SiC,He,186.78397000055938,SiC,Li2TiO3,Be,D2O,0.5964593636905612,0.07505571724641591,0.6586570206895254,0.3083262411128516,0.15127408449203505,0.13334344859189767,0.40705622580321577,0.2685935240093798,0.09720514799711252,0.6342013279935076,1.0827600645355533,0.006503780301175572,6.043442726135254
