,firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
0,10.487607806788187,tungsten,SiC,H2O,95.25840410380935,SiC,Li2TiO3,Be12Ti,D2O,0.5427895087508079,0.5789619498832734,0.4044606608477149,0.03212679830626592,0.008266207082630705,0.8261471155487004,0.13345987906240292,0.7229199518544335,0.0057761064108213965,0.271303941734745,0.5235621899456401,0.002364753541245415,7.154698133468628
1,5.438543870564203,tungsten,SiC,H2O,222.1418758649621,SiC,Li2TiO3,Be12Ti,D2O,0.964493969367206,0.0038003157503391227,0.8469109283944269,0.3262501768627969,0.1901157202484161,0.3898255807906681,0.093808522098119,0.36012979920191185,0.5707099650310592,0.06916023576702904,0.4351260610296897,0.002002677232645045,6.5698418617248535
2,3.009762312538442,tungsten,SiC,H2O,360.2280252564933,SiC,Li2TiO3,Be12Ti,D2O,0.251768483181823,0.6045802311635603,0.6063918939777938,0.3403709216243315,0.06962006183301844,0.4907299792832223,0.09927903725942773,0.004561008566440891,0.05838696615607863,0.9370520252774804,0.9720965350212732,0.005610345387834826,5.886025428771973
3,4.974827389827913,tungsten,SiC,H2O,309.4510519285315,SiC,Li2TiO3,Be12Ti,D2O,0.9573240863596941,0.052845109247656175,0.0521395538825592,0.4923665518374599,0.42112330591454206,0.0004391925705951752,0.08607094967740289,0.21854911825911533,0.3083918613998748,0.4730590203410099,1.0972144404972843,0.004821046850128843,5.625113487243652
4,12.134369813866645,tungsten,SiC,H2O,399.48384911416514,SiC,Li2TiO3,Be12Ti,D2O,0.4797701805137448,0.03692724804470027,0.4557223593176962,0.4568106932697621,0.10486895594229276,0.14444297906499434,0.2938773717229509,0.10396458590076144,0.16523099856530432,0.730804415533934,0.8349171390211417,0.0033475569546378672,6.2601966857910165
5,9.503857067589667,tungsten,SiC,H2O,437.0103390902181,SiC,Li2TiO3,Be12Ti,D2O,0.6706796533914318,0.8324645335294981,0.9176440522357566,0.03383873882543917,0.3214709618311337,0.103860828941127,0.5408294704023002,0.03879581489106007,0.9240305314562268,0.0371736536527131,0.778252832387648,0.0031279807794235164,6.298277139663696
6,10.201735889795671,tungsten,SiC,H2O,170.5566489201682,SiC,Li2TiO3,Be12Ti,D2O,0.8112133654453001,0.4775522522277651,0.7037011353577131,0.31784790901631943,0.18245331990635272,0.09906506763861872,0.4006337034387093,0.7221852855188585,0.09560238791755554,0.18221232656358605,0.9590731481588428,0.0019278281508774452,6.82592248916626
7,16.35415121922491,tungsten,SiC,H2O,432.6930792209896,SiC,Li2TiO3,Be12Ti,D2O,0.6476938465720341,0.8004824147855469,0.16721886104953632,0.030965389125223,0.003928884402469264,0.6829963284248911,0.2821093980474167,0.04464757093965286,0.8278019131563427,0.12755051590400446,0.3700544020106306,0.002609115875617957,6.2936179637908936
8,1.6118656367749384,tungsten,SiC,H2O,329.26855620819623,SiC,Li2TiO3,Be12Ti,D2O,0.7799344499670147,0.18075406873576816,0.4547437025909538,0.6211827080869016,0.030643595030849468,0.07085535385370445,0.2773183430285445,0.5895723186775239,0.18210066462710608,0.2283270166953699,1.19659269499051,0.005337599137350602,6.1269171237945566
9,15.453859347376193,tungsten,SiC,H2O,178.75786393001133,SiC,Li2TiO3,Be12Ti,D2O,0.7867762795143021,0.021882261270994352,0.15303716430404726,0.1869473587935712,0.12394720931001887,0.4391818539600241,0.2499235779363857,0.5145147038636547,0.10259736507258184,0.3828879310637635,0.5407300672456318,0.0031261238206319124,7.215891361236572
10,14.599346441299074,tungsten,SiC,H2O,437.2322481120849,SiC,Li2TiO3,Be12Ti,D2O,0.4418213511569977,0.3243806521251985,0.4126832390992735,0.03522856682019381,0.3641999051251201,0.4467316858357606,0.15383984221892538,0.19078335299117852,0.3881593304077643,0.4210573166010571,0.7129552217460221,0.002836123587982261,6.359265089035034
11,9.558171556158312,tungsten,SiC,H2O,371.8996462198696,SiC,Li2TiO3,Be12Ti,D2O,0.5294984092200598,0.06251712419898414,0.5768969593964061,0.3988970954742551,0.5295640380354785,0.05896051759119115,0.01257834889907538,0.30561863922506105,0.32798042463914706,0.3664009361357921,1.1417872013111052,0.005123894008204823,6.525388479232787
12,5.2755476510933015,tungsten,SiC,H2O,87.68886735882519,SiC,Li2TiO3,Be12Ti,D2O,0.9478161109366512,0.4139111062163253,0.5813317864362163,0.4753782195616682,0.06875113628991336,0.12457554352902216,0.3312951006193963,0.2506280190362982,0.66806859810065,0.08130338286305172,1.056391473505171,0.004772295016498196,6.0591208934783936
13,15.136071454296609,tungsten,SiC,H2O,352.6828303168791,SiC,Li2TiO3,Be12Ti,D2O,0.0442729461186977,0.4210651334743456,0.0700716331279112,0.190198604668826,0.779354884197302,0.0135954671532058,0.01685104398066621,0.10133585676159733,0.0511089032598353,0.8475552399785674,0.9372191476041016,0.002466458020894298,6.0823893547058105
