,firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
0,8.815852880450457,tungsten,SiC,D2O,271.8226701778084,eurofer,Li4SiO4,Be,He,0.12067616557275118,0.2546878095867894,0.1343546642023714,0.3946763019978575,0.3717200724423853,0.13584014714163145,0.09776347841812556,0.41409693417582377,0.396446041151039,0.18945702467313727,0.5964277802995602,0.002133422326068099,7.680577516555786
1,7.248795819962902,tungsten,SiC,D2O,184.88915671438062,eurofer,Li4SiO4,Be,He,0.24688012346860155,0.9544424119639144,0.1828081945274748,0.35383071873477034,0.2875996018293839,0.030540515991715745,0.32802916344413,0.33970471341975456,0.6475146792812545,0.01278060729899085,1.0054544569040584,0.0042907355926402315,6.77754807472229
2,3.6446820016426806,tungsten,SiC,D2O,275.114437436763,eurofer,Li4SiO4,Be,He,0.8130938516187981,0.8593390223105248,0.8462026599453085,0.08521657593329704,0.8435095647387865,0.023619242680317985,0.04765461664759853,0.0611575725705323,0.5783092712031238,0.3605331562263438,0.9554555197070396,0.002482348197649092,5.843429565429688
3,2.7195220248019703,tungsten,SiC,D2O,92.47104166621956,eurofer,Li4SiO4,Be,He,0.01660394588687697,0.6825423248505125,0.17821868369489036,0.4003807883803069,0.14996450624952667,0.08122788048517969,0.3684268248849868,0.1882083174550876,0.496953851109661,0.31483783143525146,0.3141120055840297,0.0014134462278062544,6.924432516098023
4,14.980984543149667,tungsten,SiC,D2O,216.92398789238086,eurofer,Li4SiO4,Be,He,0.8734194742827962,0.5228191511718379,0.6625518474849434,0.18674752133322484,0.3231901825769803,0.15339051037127016,0.3366717857185248,0.6066950134056827,0.18956692132216107,0.20373806527215632,0.5942155650744136,0.0035676537531679053,7.632933378219604
5,2.581779292916122,tungsten,SiC,D2O,262.8986068845183,eurofer,Li4SiO4,Be,He,0.029218592144446776,0.6066984448658662,0.9450427940795756,0.15070057327858896,0.18349115867703816,0.34880462105701965,0.3170036469873533,0.8639438037324602,0.07346134737373275,0.06259484889380723,0.3082324213281145,0.0013870290938189911,8.168643712997438
6,15.670141390439944,tungsten,SiC,D2O,189.02479134602333,eurofer,Li4SiO4,Be,He,0.6823805648240554,0.8706050463436263,0.7961156106596893,0.05875540682951711,0.6507835807308144,0.13568349651559933,0.1547775159240691,0.37397819878156985,0.0324965403717609,0.5935252608466692,0.544213570053504,0.0035044855774242177,6.697103977203369
7,4.789125560461307,tungsten,SiC,D2O,134.33429775140306,eurofer,Li4SiO4,Be,He,0.5023077995190612,0.002520627650492102,0.8164625629227124,0.2402659058562581,0.2803996241800095,0.36345308544423216,0.11588138451950004,0.07037599214092892,0.23178443316380945,0.6978395746952616,0.054867600899311766,0.00026529468364578783,7.7630460262298575
8,11.570565597924304,tungsten,SiC,D2O,185.93681873507458,eurofer,Li4SiO4,Be,He,0.9322647575392295,0.8222486478909702,0.9326235005922021,0.22196127352682946,0.35231335498516464,0.3091838600286263,0.1165415114593797,0.5551022701350218,0.2372115327787181,0.20768619708626002,0.7736350406375335,0.0033391860289498964,7.202639102935791
9,13.688600231375663,tungsten,SiC,D2O,212.295434175032,eurofer,Li4SiO4,Be,He,0.8386601631612973,0.1958087354895105,0.57038575423318,0.028968005578883512,0.12079352467404594,0.5895823492862419,0.2606561204608286,0.019907812890019243,0.2148533966991777,0.7652387904108031,0.386434846628637,0.0021243142792818264,6.994450092315674
10,19.332926180866057,tungsten,SiC,D2O,285.8596758751998,eurofer,Li4SiO4,Be,He,0.07022943272409787,0.41912875856395626,0.3803620275484976,0.01684707021141722,0.10919595695280587,0.20028629847578994,0.6736706743599871,0.05458589958253462,0.08695623305793916,0.8584578673595262,0.16189735957519685,0.0011655921505956167,6.9835641384124765
11,4.356248320812057,tungsten,SiC,D2O,23.29523780351467,eurofer,Li4SiO4,Be,He,0.7836886427944287,0.9858969316570598,0.6381322221583837,0.3432949054481107,0.060290721235325175,0.5791453903437099,0.01726898297285414,0.3242935714349799,0.5148718728448365,0.16083455572018365,0.4693044186446502,0.002295045441621999,7.023254156112671
12,9.926187281897457,tungsten,SiC,D2O,158.17112897889245,eurofer,Li4SiO4,Be,He,0.858449395372862,0.10514858971636276,0.6474721903415407,0.15169671642328794,0.15622793100728813,0.5894544174212106,0.10262093514821326,0.11131636153963947,0.6831825535601829,0.2055010849001777,0.3222116623962407,0.001979861444827868,7.591270208358765
13,11.853409911390125,tungsten,SiC,D2O,160.88689061285083,eurofer,Li4SiO4,Be,He,0.10252841999309016,0.9844856749234672,0.07124218546941052,0.4018825328176896,0.12531766924991464,0.3428573482645154,0.12994244966788027,0.0021453643831352387,0.8045749629569865,0.1932796726598784,0.4799466563012621,0.0026954640614044985,7.285619258880615
14,17.856949130640388,tungsten,SiC,D2O,385.14485628585646,eurofer,Li4SiO4,Be,He,0.8904287589386694,0.3526570467839533,0.08290040429473555,0.22288925112723693,0.4971737247264584,0.1961967233041562,0.0837403008421485,0.5486096968874321,0.06987644181261099,0.3815138612999568,0.4261117320912809,0.002987479843902111,7.2479610443115225
