,firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
0,7.522289360662852,tungsten,SiC,He,288.33897914171774,eurofer,Li4SiO4,Be12Ti,He,0.25356573265592885,0.4194280833298532,0.6628363055612382,0.4712398449113584,0.12832891901049676,0.28594508768776195,0.11448614839038306,0.23084358861060225,0.4251918563570364,0.3439645550323613,0.6625081903477693,0.002598359738467383,7.956393003463745
1,7.144449790695,tungsten,SiC,He,268.913715528097,eurofer,Li4SiO4,Be12Ti,He,0.3671300119558927,0.22064748525003064,0.9442287351646712,0.4315644729287865,0.05460372093903849,0.4983346565069735,0.01549714962520109,0.4370530934931719,0.5177471559072697,0.04519975059955835,0.2332616692430683,0.001228662779258888,8.311769485473633
2,4.266572421400569,tungsten,SiC,He,49.362555320665905,eurofer,Li4SiO4,Be12Ti,He,0.6887394787519052,0.6107251155858869,0.03641503742097218,0.12413970530334707,0.5266797071543962,0.10842350687132143,0.2407570806709354,0.6305047010134985,0.3263170243970197,0.0431782745894819,0.8606803748133309,0.001965893076246689,6.152127027511598
3,4.638350720796305,tungsten,SiC,He,120.79304006527458,eurofer,Li4SiO4,Be12Ti,He,0.9859787191641446,0.005553847750313534,0.8004300528771585,0.2836595007254403,0.25880447459929146,0.27381086747397404,0.1837251572012943,0.01118679022460532,0.7920954144733386,0.19671779530205605,0.21237310649238486,0.0006509225442456152,8.579446077346804
4,11.643432602627714,tungsten,SiC,He,246.74859708836777,eurofer,Li4SiO4,Be12Ti,He,0.6432372195658613,0.2449092405673117,0.9071232196859541,0.1921200442384846,0.17946054132667075,0.45379494664683,0.17462446778801458,0.40202133697817627,0.29187389051935103,0.3061047725024727,0.621841365440394,0.002861894245568973,8.22028660774231
5,7.383369137058008,tungsten,SiC,He,340.04690239913805,eurofer,Li4SiO4,Be12Ti,He,0.07933252386884626,0.20515375993573226,0.6843352764025836,0.2956977911709305,0.20612694845401733,0.4018291871554749,0.09634607321957732,0.21401538462254466,0.6388074496550417,0.1471771657224137,0.21892118346905495,0.0008635566247785968,8.146542310714723
6,14.702096272205507,tungsten,SiC,He,361.9588177449042,eurofer,Li4SiO4,Be12Ti,He,0.5922700675261074,0.6514886770596244,0.448827666316574,0.4699797701543295,0.1303592016137912,0.16272035601113746,0.23694067222074194,0.5402345933335766,0.311183114104223,0.14858229256220032,0.6820891681289056,0.002596515838940541,8.257192134857178
7,4.881225160983084,tungsten,SiC,He,175.42899886398789,eurofer,Li4SiO4,Be12Ti,He,0.7219390034569784,0.03813269728289948,0.9921746565611358,0.10360812498295167,0.4011441981694444,0.2187263424812785,0.2765213343663253,0.057981868403765235,0.8105807907437246,0.13143734085251005,0.6788833607679322,0.002334772517787708,7.577122688293457
8,14.203003216880324,tungsten,SiC,He,268.88863684391504,eurofer,Li4SiO4,Be12Ti,He,0.8712472110250994,0.9991378744389352,0.5241066270617523,0.2314112472354191,0.1639219655282412,0.09856165139039558,0.5061051358459441,0.3691488408844765,0.10513472887906324,0.5257164302364602,1.1560526998550569,0.003014836852887017,7.14044713973999
9,16.388973541774277,tungsten,SiC,He,462.8677906573535,eurofer,Li4SiO4,Be12Ti,He,0.32424613237380784,0.5623661696397451,0.8509429112390148,0.07426857745688825,0.7164662378737799,0.14451050906562862,0.064754675603703,0.40811659122430777,0.3244733726271853,0.2674100361485068,0.7784949935112144,0.0032094892321201736,7.824894905090332
10,3.4730248784991358,tungsten,SiC,He,178.51226813862496,eurofer,Li4SiO4,Be12Ti,He,0.9312990045542504,0.30421711822634623,0.3041355136103484,0.16554543922279655,0.1862053694681141,0.6378858675208355,0.010363323788253876,0.048548657595919135,0.329062301552068,0.6223890408520129,0.8889882559091771,0.0041547574790327035,7.369365453720093
11,8.672543111431372,tungsten,SiC,He,144.56653996604825,eurofer,Li4SiO4,Be12Ti,He,0.3396965694921511,0.8497301283386827,0.016149367231140133,0.2535922973475345,0.5291863682599298,0.18942631192748868,0.02779502246504716,0.5882164740900251,0.16412691449941594,0.24765661141055914,1.0355800512080795,0.0031227395496915386,7.1737589836120605
12,2.3871647396118223,tungsten,SiC,He,324.75983027571743,eurofer,Li4SiO4,Be12Ti,He,0.3178846680203067,0.9737632241373748,0.8434194927078964,0.2419208100280716,0.0628812886152296,0.6306933819788159,0.06450451937788312,0.07239217408900554,0.6000360583446744,0.3275717675663199,0.6283810405064433,0.0015855514088676775,7.860769748687744
13,12.178710140646182,tungsten,SiC,He,190.63685832711536,eurofer,Li4SiO4,Be12Ti,He,0.16004591349354336,0.25899733784126344,0.8351195914497764,0.3298547391831827,0.2400144456044189,0.04916640362635765,0.3809644115860406,0.4399375578181183,0.2897180418649493,0.2703444003169323,0.7859881577244474,0.002948487056767203,8.318619966506956
14,17.86625140797946,tungsten,SiC,He,382.0144863078528,eurofer,Li4SiO4,Be12Ti,He,0.7391392051232167,0.9747248377431422,0.1322429255364591,0.06409549020304414,0.12256003327909624,0.6626074860004754,0.1507369905173843,0.04091686244837619,0.7835449794255367,0.1755381581260872,0.5188030607147096,0.002359279026061347,7.179184675216675
