,firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
0,19.23586415895405,tungsten,SiC,D2O,64.7193882636351,SiC,Li4SiO4,Be12Ti,He,0.01915668729427511,0.1874636562873735,0.5079838011792343,0.4496169641978414,0.042781032961069436,0.03831393608213411,0.4692880667589551,0.4726054021332625,0.1738385910713157,0.35355600679542176,0.046012588989720285,0.0006267623484912426,7.105997085571289
1,5.012258799155783,tungsten,SiC,D2O,408.0226357626237,SiC,Li4SiO4,Be12Ti,He,0.4074814367754067,0.5866002324542661,0.612026471957844,0.3396787623174425,0.17420762037908732,0.20201062501678085,0.2841029922866893,0.16593780539416342,0.5955498761981426,0.23851231840769405,1.0412887442098182,0.0042943019851574655,5.9664695262908936
2,1.6617688276364828,tungsten,SiC,D2O,443.59135781401693,SiC,Li4SiO4,Be12Ti,He,0.4183868232837522,0.8658518704195248,0.6418534845709016,0.30915822076217625,0.4519984599104025,0.11363179808422713,0.12521152124319407,0.05105335346352264,0.09474554212813814,0.8542011044083393,1.2105628797028427,0.0029049271224824372,5.615227460861206
3,18.258342835515933,tungsten,SiC,D2O,248.2728444130761,SiC,Li4SiO4,Be12Ti,He,0.3231014720027741,0.05488332501499493,0.0031463017347733713,0.2401343158941353,0.4595568650378544,0.1910176960274109,0.10929112304059944,0.4247030785352077,0.1830575161987583,0.3922394052660341,0.28727824006545394,0.00218043520257697,7.0295326709747314
4,6.8663901915173575,tungsten,SiC,D2O,100.2803131857315,SiC,Li4SiO4,Be12Ti,He,0.10310339550226456,0.04254626294610553,0.9450269540168272,0.3433915029279059,0.009611274509442326,0.600657400714868,0.04633982184778395,0.1814020228453275,0.009391882604199743,0.8092060945504729,0.046770985345487084,0.00015542079796203998,6.423640012741089
5,9.605698092138264,tungsten,SiC,D2O,234.85898745304576,SiC,Li4SiO4,Be12Ti,He,0.6345254845111798,0.3810724130379508,0.15790309373728206,0.11362655618732867,0.06592160590190843,0.390296436409069,0.4301554015016939,0.9304581506083578,0.0037065478778539962,0.06583530151378825,0.6232383156914749,0.0028869129814036608,7.904289722442628
6,5.8484509785054435,tungsten,SiC,D2O,380.6989959884589,SiC,Li4SiO4,Be12Ti,He,0.4358197332141135,0.7629992834822825,0.2460129945495062,0.11025764475376468,0.524484285783529,0.11359909156237827,0.2516589779003281,0.230434950052762,0.5867671200374053,0.1827979299098326,0.9196449056425566,0.004115975269799474,5.81710147857666
7,11.475995318256285,tungsten,SiC,D2O,68.57161028106246,SiC,Li4SiO4,Be12Ti,He,0.6944240461337133,0.7548639979383903,0.6214915883057709,0.11244698091415922,0.2735829773995828,0.0062177826297632865,0.6077522590564947,0.6622106665612678,0.03515527134850141,0.3026340620902309,0.6682855945379114,0.002534809611000439,6.749103784561157
8,6.696712620393579,tungsten,SiC,D2O,216.77028295399185,SiC,Li4SiO4,Be12Ti,He,0.6576319780779184,0.5408321795029466,0.7644502531982612,0.252483655763351,0.2597170108043788,0.4759608847378151,0.011838448694455118,0.4330944062870228,0.4024014835216514,0.16450411019132566,0.8847941261989348,0.004617325507513967,6.300114870071411
9,8.885069250509414,tungsten,SiC,D2O,326.7342249945841,SiC,Li4SiO4,Be12Ti,He,0.07547661891997715,0.023751074298738902,0.863367676792821,0.713915900840367,0.09824701265047404,0.17920906482915475,0.008628021680004207,0.5041995735041441,0.014179948780713294,0.4816204777151426,0.13018937382402368,0.00038672645118234176,6.830134153366089
