firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
11.158305673390503,tungsten,eurofer,H2O,401.9998006781169,eurofer,Li4SiO4,Be12Ti,H2O,0.9414597204563456,0.6602046101240355,0.6085374461269133,0.20563506430156175,0.04103091151577907,0.13464940209295148,0.6186846220897076,0.037519934107558994,0.8135430223405526,0.14893704355188844,0.7041842402113319,0.0034486004364602677,9.958029747009277
3.830709767890508,tungsten,eurofer,H2O,47.284210338368815,eurofer,Li4SiO4,Be12Ti,H2O,0.9576275885287044,0.9545681125219868,0.2967352674858104,0.2381664119230451,0.018019971304115676,0.01596635649019957,0.7278472602826396,0.4951107990655394,0.397037262358474,0.10785193857598643,0.9012647329401089,0.003731967617702346,6.223652124404907
16.58940394402483,tungsten,eurofer,H2O,93.70834493209269,eurofer,Li4SiO4,Be12Ti,H2O,0.958185305923286,0.7352848461583932,0.4677055738241722,0.14572313257051614,0.43516552919356616,0.10217894810920658,0.3169323901267113,0.6027887671735992,0.11400724541702985,0.28320398740937097,0.37308680953858797,0.0015623251033404426,7.492464780807495
17.11118694229873,tungsten,eurofer,H2O,394.42788405666136,eurofer,Li4SiO4,Be12Ti,H2O,0.507869150202341,0.1253477042789337,0.8432126255273444,0.1569287920208961,0.2626083224003992,0.1824925413663588,0.39797034421234573,0.07276637158219834,0.7069390729127181,0.22029455550508376,0.3738814906600718,0.002212054048812684,6.773268461227417
4.923085261977946,tungsten,eurofer,H2O,298.5893139726171,eurofer,Li4SiO4,Be12Ti,H2O,0.3682167240990398,0.2759764218646399,0.4811149794890857,0.3267384245076146,0.1651228418927089,0.18774874374937173,0.3203899898503046,0.1267733006402168,0.2078827162324693,0.6653439831273139,0.816437909824758,0.003877948626405912,6.221013307571411
16.105521767214356,tungsten,eurofer,H2O,441.8240354268937,eurofer,Li4SiO4,Be12Ti,H2O,0.9343739834374472,0.7542101330938948,0.5384130597856525,0.4421090880840927,0.11781846319457788,0.022904745005413837,0.4171677037159157,0.6919136204173109,0.034310084009180904,0.2737762955735081,0.405410821254653,0.0018203506697108004,6.894230127334595
0.450621644835798,tungsten,eurofer,H2O,350.46224396561126,eurofer,Li4SiO4,Be12Ti,H2O,0.034328555941242844,0.271268045131436,0.9291373833506991,0.06492821673773935,0.3977952121496429,0.4368510459849319,0.10042552512768596,0.2504368646324357,0.5191551032427012,0.23040803212486316,0.437136916219103,0.0011408084221441862,6.618275880813599
13.915898775298047,tungsten,eurofer,H2O,200.8087848921787,eurofer,Li4SiO4,Be12Ti,H2O,0.30327991650546393,0.22770316687360204,0.4326655235269221,0.08570114759790835,0.3856035908702769,0.1922874971317496,0.3364077644000654,0.2414176646584157,0.23707230710794186,0.5215100282336426,0.417509923191503,0.001352131687230063,6.342975378036499
18.930789301786014,tungsten,eurofer,H2O,202.80774545932744,eurofer,Li4SiO4,Be12Ti,H2O,0.6083423784507852,0.7324799422588815,0.3775375434938944,0.2916025837459693,0.4517931280841797,0.15284903701416014,0.103755251155691,0.14433114293727373,0.5521794037006138,0.3034894533621124,0.33192393043894886,0.0024098917806545236,6.72137188911438
19.972883373081807,tungsten,eurofer,H2O,499.17264568135874,eurofer,Li4SiO4,Be12Ti,H2O,0.5696933719541216,0.1388010222555468,0.5119491699160111,0.6832244388684531,0.0002845424602335085,0.22878196489406585,0.08770905377724765,0.6125347383627181,0.038424557643675215,0.3490407039936068,0.0026778922246455425,2.9663722148095917e-05,7.0617828369140625
15.122755008916462,tungsten,eurofer,H2O,242.1328099455665,eurofer,Li4SiO4,Be12Ti,H2O,0.4054572300627719,0.6537707798566903,0.6960436492966069,0.4282971795844493,0.14503735957600547,0.19160804982968027,0.23505741100986516,0.09640849986646499,0.8834247779524921,0.020166722181043026,0.7329904541047416,0.003685119428642586,7.50730562210083
6.840591744583192,tungsten,eurofer,H2O,271.2309774590446,eurofer,Li4SiO4,Be12Ti,H2O,0.030526247597872706,0.986229983191713,0.2694081039712447,0.07923627320408985,0.8556145897097175,0.0034419601760907696,0.06170717691010179,0.33276486489671503,0.5794812546769522,0.08775388042633285,0.8339283130318108,0.003267693617814409,6.909017324447632
10.666767340704972,tungsten,eurofer,H2O,294.1839422620139,eurofer,Li4SiO4,Be12Ti,H2O,0.20361067606129324,0.3382596723861925,0.4558537812402271,0.16975587023375271,0.7200311403346982,0.0926370510756128,0.01757593835593627,0.4880858254700442,0.11204469514535913,0.3998694793845968,0.5375898729919314,0.0015436078258335938,6.781309127807617
0.9171100992498736,tungsten,eurofer,H2O,345.2595106700715,eurofer,Li4SiO4,Be12Ti,H2O,0.6957070188153556,0.7205669801877803,0.23548979938921555,0.09292971118887904,0.7190526399172886,0.11098943054458038,0.07702821834925197,0.5702689495806309,0.22971267648251406,0.20001837393685487,1.0136830955668839,0.003343516737345277,5.7981719970703125
9.61737971419306,tungsten,eurofer,H2O,253.36878219937333,eurofer,Li4SiO4,Be12Ti,H2O,0.0006400662262335821,0.7465738361711316,0.43720045191184,0.12454234926596384,0.09604326890862516,0.6968027882246048,0.08261159360080618,0.4624452532564309,0.18631844994212027,0.3512362968014489,0.00813658109177276,5.007908600072876e-05,7.078053712844849
3.1697738015562,tungsten,eurofer,H2O,425.968743717362,eurofer,Li4SiO4,Be12Ti,H2O,0.4941987955002226,0.34159063794694644,0.3783231959631521,0.21057757063693214,0.1071520684926751,0.1585608863834566,0.5237094744869362,0.5811398307932751,0.3724864485379864,0.046373720668738364,0.9937560889397256,0.0026030285002387574,6.235333442687988
9.513496354549352,tungsten,eurofer,H2O,3.4496215981071336,eurofer,Li4SiO4,Be12Ti,H2O,0.479504211773675,0.5800214449767771,0.7557837851163952,0.23515687310521866,0.09037559439596286,0.5476613765187748,0.12680615598004386,0.10766593931109818,0.6413925459093617,0.25094151477954024,0.033133222546541836,0.000490473477974945,6.11667013168335
12.243823574579293,tungsten,eurofer,H2O,473.9039538362381,eurofer,Li4SiO4,Be12Ti,H2O,0.5141183440885434,0.6726807188813897,0.6448140756502024,0.4158347260067411,0.06799221983982216,0.23562505460538197,0.2805479995480547,0.3871303716573469,0.3761584471482832,0.23671118119436985,0.48713632105499965,0.0028971152920756783,6.883286952972412
5.633864827700182,tungsten,eurofer,H2O,490.5119741661677,eurofer,Li4SiO4,Be12Ti,H2O,0.9063968392668156,0.371525449549812,0.2647669270396569,0.04217322003899666,0.1958825959311654,0.14501954819542814,0.6169246358344098,0.0615078819761325,0.05272130339066798,0.8857708146331994,0.785413147887694,0.0041732531715209485,5.87828516960144
5.469091559094103,tungsten,eurofer,H2O,429.6098978657676,eurofer,Li4SiO4,Be12Ti,H2O,0.18760806023971902,0.4530534386117033,0.11288309357101678,0.13163735349770872,0.18314535916028096,0.07358057017756123,0.6116367171644491,0.8114214021538606,0.02609777680774875,0.16248082103839068,0.9246790115521313,0.0037147540448195728,6.375104665756226
12.133369633853226,tungsten,eurofer,H2O,185.0301189044844,eurofer,Li4SiO4,Be12Ti,H2O,0.4715117186609862,0.3561984425948008,0.817714147013908,0.03010779828458052,0.37957083869387626,0.004016958459027292,0.5863044045625159,0.3656728595610099,0.04438391223016543,0.5899432282088245,0.5546802603576116,0.0036040917502790774,6.284337759017944
3.6182346789542232,tungsten,eurofer,H2O,356.15688426567255,eurofer,Li4SiO4,Be12Ti,H2O,0.619802889210657,0.19730245551847425,0.09253815571522216,0.17754869474352972,0.043584735149498836,0.2858564539856334,0.4930101161213379,0.1037461280012094,0.8788161037095038,0.017437768289286754,0.6611390100479977,0.0019728089195018023,6.211195945739746
19.65954123309313,tungsten,eurofer,H2O,459.7667366900128,eurofer,Li4SiO4,Be12Ti,H2O,0.6955397543400335,0.1397942921006191,0.3778465728490371,0.0912374356155939,0.044996204642961016,0.6634907480156421,0.2002756117258032,0.4866918820839965,0.3137977109843045,0.1995104069316992,0.08428168604743698,0.0005824036108269315,7.256445646286011
9.667715219507093,tungsten,eurofer,H2O,302.93118412247236,eurofer,Li4SiO4,Be12Ti,H2O,0.18549109576468725,0.8322764300362306,0.5613499874884065,0.04355885743281542,0.1133135469553128,0.6924339307582394,0.15069366485363225,0.1487348051317095,0.0888207058653237,0.7624444890029668,0.32817933606891087,0.0018461148272383482,6.689575672149658
4.158786482243637,tungsten,eurofer,H2O,303.6184126787121,eurofer,Li4SiO4,Be12Ti,H2O,0.6857190045816368,0.425421656931736,0.2697362619003687,0.7098276383739897,0.20609188827959904,0.04824694737704629,0.03583352596936501,0.0427606481998344,0.8030958704553671,0.1541434813447986,1.2555164869570874,0.004935443775914221,6.623629570007324
17.86662775571753,tungsten,eurofer,H2O,61.56664621781633,eurofer,Li4SiO4,Be12Ti,H2O,0.007643244264908477,0.8864062669862401,0.2280520953210933,0.6558632340188765,0.049079618614285635,0.1468087335046603,0.14824841386217752,0.4875923859817431,0.06826131457628076,0.4441462994419761,0.05087987533794982,0.00042684309023235966,6.721601963043213
14.548601775169839,tungsten,eurofer,H2O,364.3377375551688,eurofer,Li4SiO4,Be12Ti,H2O,0.8609816891681868,0.053400537586364205,0.5209347009685756,0.17003633350736347,0.029290136597098126,0.2545253486917415,0.5461481812037969,0.6655105661889191,0.07650445614164772,0.2579849776694332,0.15609988383636686,0.0009949146235956534,7.023538827896118
9.430182030398784,tungsten,eurofer,H2O,127.85662058032015,eurofer,Li4SiO4,Be12Ti,H2O,0.052000484780937,0.9584602666621712,0.6578251327401579,0.2631086643236794,0.1450961814532805,0.0805860250769433,0.5112091291460968,0.7612788071180793,0.0446659785601164,0.19405521432180434,0.6325724635965504,0.003367076539191022,6.893701553344727
9.4599106197572,tungsten,eurofer,H2O,410.2045924819827,eurofer,Li4SiO4,Be12Ti,H2O,0.5922828485424584,0.22576059328778544,0.3720464046224336,0.3093984124105886,0.2604572570117153,0.308635147429604,0.12150918314809232,0.3387175626229205,0.4036777858643357,0.2576046515127439,0.5592745535125082,0.002262413201635202,6.888854742050171
17.73183134077843,tungsten,eurofer,H2O,374.8618185487253,eurofer,Li4SiO4,Be12Ti,H2O,0.4737140050746759,0.043689553406529136,0.052487552395945714,0.4682015348737963,0.016632418944352512,0.27258644785262875,0.24257959832922246,0.6453558533737808,0.2823714828392975,0.07227266378692172,0.053551583710603846,0.0003442019884887358,7.897557973861694
9.73534650552434,tungsten,eurofer,H2O,122.9240179737891,eurofer,Li4SiO4,Be12Ti,H2O,0.21581079652668944,0.75502717410983,0.923821381113234,0.06370336888288768,0.5432788208662013,0.1502582210439509,0.2427595892069601,0.17900673828171254,0.42370511730528304,0.3972881444130043,0.6300003212219855,0.001998466570189411,6.5007030963897705
8.142088900428295,tungsten,eurofer,H2O,138.43571200833466,eurofer,Li4SiO4,Be12Ti,H2O,0.9305600763870621,0.4324195126481871,0.06875447211607423,0.43775373183427296,0.3039230288415325,0.004549259850340565,0.253773979473854,0.03341422465258087,0.42203875673547,0.544547018611949,0.737237980833445,0.004536594279082829,5.969756603240967
18.015180869232356,tungsten,eurofer,H2O,365.6915311092655,eurofer,Li4SiO4,Be12Ti,H2O,0.7035488443307589,0.5823760713805799,0.5899655680267328,0.1957593665823015,0.21144038726477488,0.1076426361107504,0.4851576100421732,0.07928536144830431,0.2266630265159631,0.6940516120357325,0.4296022317999048,0.0012393146665967121,6.321045160293579
6.059808698001371,tungsten,eurofer,H2O,220.40021722337687,eurofer,Li4SiO4,Be12Ti,H2O,0.8734627638284604,0.28046017909211984,0.6045674968203684,0.6060344792963109,0.016223325186524955,0.03310305397895029,0.3446391415382139,0.486524571602848,0.44725792337106696,0.06621750502608505,0.9533255350138182,0.004260002449184823,6.8806257247924805
12.14016405294017,tungsten,eurofer,H2O,404.93273997265146,eurofer,Li4SiO4,Be12Ti,H2O,0.4630006018093259,0.17003479837773985,0.8684030572426349,0.2168953962511446,0.2422256693604105,0.29494010653101194,0.24593882785743296,0.2321848321175058,0.1719089376824479,0.5959062302000463,0.437426152231597,0.0028445775153731127,6.425908088684082
