firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
2.3380941328115767,tungsten,eurofer,H2O,232.72572472476597,eurofer,Li2TiO3,Be,D2O,0.6520373865390677,0.08135081767033625,0.2479993974032998,0.31652696922372403,0.15402444547382355,0.3971572264430513,0.13229135885940094,0.504691514978302,0.4472714172444856,0.04803706777721245,0.4381828608750105,0.0014819623438393984,9.831528425216675
11.209288568098886,tungsten,eurofer,D2O,204.15958298232545,SiC,Li4SiO4,Be12Ti,D2O,0.91064575353067,0.8929125083779469,0.3062824573130407,0.10818644827281627,0.22487315531986726,0.29289339602166803,0.3740470003856485,0.5415075699535247,0.07893770408463785,0.37955472596183737,0.7064588669113168,0.0034235066301813856,7.872851371765137
10.437170333065737,tungsten,eurofer,He,457.0475705603754,eurofer,Li4SiO4,Be,D2O,0.6854464379092673,0.05220063346913484,0.5581925838644463,0.01833355106385953,0.5630769238724396,0.1491980927008771,0.269391432362824,0.6565598927803669,0.012261904790536364,0.3311782024290969,0.8131000019470858,0.0022560251180721268,7.382984399795532
17.820376439205337,tungsten,SiC,H2O,101.51574669085927,SiC,Li2TiO3,Be12Ti,He,0.14412187194322024,0.17320871155313766,0.01808209473409472,0.5123527790472001,0.2519714559946817,0.04343344605127842,0.19224231890683965,0.7560520535496194,0.2115062294127291,0.032441717037651564,0.09625305192371997,0.0006677213073911812,7.979846954345703
3.978179861129623,tungsten,SiC,He,51.599055829144646,eurofer,Li2TiO3,Be12Ti,D2O,0.5811805374413153,0.6102630717440509,0.9912298510421216,0.16721109803674036,0.04693300520819015,0.6802585250648641,0.10559737169020564,0.5212781126130661,0.4007948923578857,0.07792699502904825,0.4187604470467857,0.0010599390812117456,7.8993799686431885
5.813169481728224,tungsten,eurofer,He,374.7827674970849,eurofer,Li4SiO4,Be12Ti,D2O,0.4517695901286264,0.5442997049320789,0.8807413096698032,0.3037222744667889,0.431051206030187,0.1883012285822831,0.07692529092074092,0.5054825169477233,0.14812041562403178,0.34639706742824505,1.2066224813846875,0.003459258133858638,7.213934898376465
1.4486578963184151,tungsten,eurofer,D2O,359.3968175145839,eurofer,Li4SiO4,Be12Ti,D2O,0.9267870808285807,0.8936568034209973,0.5690764820312623,0.28947042984669624,0.08074221133387892,0.4418474689066824,0.18793988991274235,0.05261403762392779,0.5739252906694664,0.3734606717066058,1.021601680959074,0.0029908189507490096,6.720132112503052
14.138273382369867,tungsten,eurofer,He,317.57731064925537,eurofer,Li2TiO3,Be,H2O,0.060819348785780325,0.14195088011519308,0.008175580666331284,0.09118402994928453,0.30893385784434,0.3792855581982642,0.22059655400811135,0.41751163333917257,0.08052726115699721,0.5019611055038302,0.1595014815058186,0.000440056796250266,9.786919355392456
15.876303981209654,tungsten,SiC,H2O,392.75867334453346,SiC,Li4SiO4,Be,He,0.5117650057411146,0.3225535613792342,0.772132619640699,0.3999466622603296,0.13703123330593964,0.15928300985493113,0.3037390945787995,0.6895068271309026,0.14936902800766394,0.1611241448614334,0.6490181715759282,0.0030876347212787066,7.738130569458008
14.751817738050516,tungsten,eurofer,H2O,166.7027135413402,eurofer,Li4SiO4,Be12Ti,He,0.4078793198111321,0.292521727843404,0.8254372678742592,0.556039805059921,0.025339271617326638,0.19052058965329172,0.22810033366946064,0.5560995344382257,0.014118282916736759,0.4297821826450376,0.3332481193840585,0.001374040328992609,8.757446527481079
8.461689086238996,tungsten,eurofer,H2O,150.35372932423076,eurofer,Li2TiO3,Be,H2O,0.9240202216801991,0.08338259455490482,0.07752717862689618,0.08839197307462897,0.019750907645620312,0.5943399600900362,0.29751715918971466,0.35185777180168265,0.20436666266103276,0.4437755655372848,0.07720117813459496,0.00022396472546951373,9.838127851486206
11.464930331546652,tungsten,eurofer,He,481.1960437766761,SiC,Li2TiO3,Be,H2O,0.02177722129395221,0.13573820907368872,0.12499753964478832,0.2542949795906287,0.0489346452381432,0.1403615038650689,0.5564088713061592,0.1599569482852137,0.35893354032697816,0.4811095113878082,0.48992496930267837,0.0025328675894432376,7.0454418659210205
10.2803579525798,tungsten,SiC,D2O,118.12383730338522,eurofer,Li2TiO3,Be,D2O,0.3435221770744059,0.91716908625648,0.04635895621501873,0.021833927306703943,0.3557634343671093,0.17011121383909591,0.4522914244870907,0.5810126999153639,0.022421552295615703,0.3965657477890206,0.6720998827699716,0.002782645656717418,7.0052947998046875
2.571392165137873,tungsten,eurofer,D2O,0.2976899281837975,eurofer,Li2TiO3,Be,He,0.9956872003057422,0.8760125806614761,0.8106397452645167,0.5167789513325205,0.2083818499045344,0.2214344678947665,0.05340473086817859,0.03749458698761995,0.5805218545921423,0.3819835584202378,0.0009724604688901957,1.082875629236493e-05,5.443649053573608
18.854110911316127,tungsten,SiC,He,344.09315793777847,eurofer,Li4SiO4,Be,He,0.010710099577337815,0.8892206546227893,0.648529916272645,0.0996080091198603,0.3588568049938296,0.3345918036246581,0.20694338226165207,0.06581922393593348,0.26743028261943863,0.6667504934446279,0.2584898348783972,0.0011562687882629545,7.857090950012207
1.4527289650526476,tungsten,SiC,He,338.5464139722385,eurofer,Li2TiO3,Be12Ti,H2O,0.7348934220038313,0.3770494536256312,0.4301985900163574,0.270364538925311,0.10237120464625807,0.5565888358437742,0.07067542058465688,0.05692606602415319,0.06774154541125549,0.8753323885645914,0.754455070292959,0.0022692587528057562,7.814736366271973
19.17765912440625,tungsten,SiC,H2O,435.55653052998167,SiC,Li2TiO3,Be,He,0.4287421078044067,0.4360049362916778,0.2867082725257053,0.07970494684323827,0.1363841331576291,0.18607749390691436,0.5978334260922183,0.06802001833524089,0.4537494323727311,0.47823054929202796,0.6525246639359775,0.0017910750563007742,6.249817371368408
18.64087158775377,tungsten,eurofer,He,88.76462033413145,SiC,Li4SiO4,Be12Ti,D2O,0.6655367919924626,0.4780153714886105,0.10479051221017688,0.2778808625338573,0.2657562623236299,0.0634948332274233,0.3928680419150895,0.2516739502859155,0.4644282274061906,0.2838978223078939,0.8811810814326243,0.004984149612949726,7.3718581199646
0.1984286844685101,tungsten,SiC,D2O,117.30789740285714,eurofer,Li4SiO4,Be12Ti,D2O,0.7790771834846926,0.06493521872004304,0.39363443413287136,0.16230490330599573,0.2941020567701934,0.2919282214468317,0.25166481847697925,0.4361512619718452,0.4482973712379045,0.11555136679025023,0.7591399983608466,0.0022888391462603432,6.650478363037109
17.98977382492297,tungsten,SiC,He,414.8916295640464,SiC,Li2TiO3,Be,He,0.48228310816453496,0.7247177260894614,0.4605300972784551,0.6937402594715558,0.13121609507962592,0.13617657888102325,0.03886706656779501,0.06895765678838872,0.1803969671151042,0.7506453760965069,1.299166784079976,0.003476647057537453,6.203911542892456
18.120785008848628,tungsten,SiC,H2O,322.4939458608078,SiC,Li2TiO3,Be,He,0.04912242039778214,0.7254888893171522,0.7857784008484795,0.4085683421094507,0.24508328657903725,0.3410989143316833,0.00524945697982873,0.06445854814082631,0.3033801164352355,0.6321613354239382,0.7878815280736438,0.003956559916502874,6.444051027297974
3.0034562872017734,tungsten,SiC,He,47.33738237005697,eurofer,Li2TiO3,Be12Ti,He,0.7739775298274505,0.8391390439047284,0.07177043082574874,0.11837826946519095,0.15127824379353835,0.2490729721666075,0.4812705145746632,0.08225478042043638,0.6831564398453334,0.2345887797342305,0.5118135025084491,0.002252896876714242,6.1751792430877686
17.38560666019024,tungsten,SiC,H2O,379.36272446537095,eurofer,Li4SiO4,Be12Ti,D2O,0.8815590105446839,0.17729822739577272,0.5492247291436049,0.6594755046142218,0.1964277074964064,0.0981796103148525,0.04591717757451946,0.2567677704269523,0.6205358132219445,0.12269641635110318,0.6032693203958706,0.0022584225650792607,7.898624658584595
10.066865829317074,tungsten,eurofer,D2O,157.2370926530109,eurofer,Li2TiO3,Be12Ti,D2O,0.4270160603492098,0.4450458578795078,0.3891575419187657,0.2797829509675364,0.14610829672024306,0.1743459844205059,0.3997627678917145,0.521115483633356,0.1882782475146224,0.2906062688520216,0.579127339727833,0.0025823241266408705,7.722870588302612
2.4961452583400923,tungsten,SiC,He,54.480157295854035,eurofer,Li2TiO3,Be,D2O,0.9789279188382158,0.2738106071852958,0.6370688654495202,0.09972411303417132,0.10334338617902196,0.17376388125578562,0.6231686195310211,0.2670122435368691,0.10449478146106224,0.6284929750020686,0.8660978317601286,0.0040928420330552965,6.309424161911011
19.523042412893396,tungsten,eurofer,D2O,454.1929941171383,SiC,Li2TiO3,Be12Ti,D2O,0.6614928086982574,0.6561655455478071,0.6596609546076605,0.4998669795932976,0.21922610958874836,0.06424704305681862,0.21665986776113552,0.1685124292649728,0.02130882720237177,0.8101787435326554,0.4916973555067029,0.002013388509930904,6.606923341751099
16.490128285705154,tungsten,SiC,H2O,84.31040672523355,eurofer,Li2TiO3,Be12Ti,H2O,0.6637079566662518,0.9439463639372391,0.04662946409743962,0.04996720133040573,0.4690800373997832,0.1525971803671034,0.3283555809027076,0.5152244950598256,0.2776135264969172,0.2071619784432572,0.7299439201891763,0.002050033071967007,7.926610946655273
10.776829524399147,tungsten,SiC,He,55.48018350169297,eurofer,Li2TiO3,Be12Ti,He,0.923276915740092,0.4943871034812395,0.2513477157927575,0.3964659270569687,0.0194592901380498,0.1409765040592611,0.4430982787457205,0.06617186191992312,0.610368796274683,0.32345934180539393,0.2118851166582169,0.0009891805795681295,6.8599255084991455
6.284538673050318,tungsten,eurofer,He,288.54047212547744,SiC,Li4SiO4,Be12Ti,D2O,0.5924493825623519,0.6652702886021395,0.3604802617063087,0.5529579183654235,0.21944213487260208,0.2089832339858034,0.01861671277617115,0.4010419077410361,0.054794962579907014,0.5441631296790568,1.2273644434781539,0.004827395045302731,6.219650745391846
17.323349353017278,tungsten,SiC,D2O,126.68958565836813,SiC,Li4SiO4,Be12Ti,D2O,0.9234837059637958,0.4095066928422652,0.8479573436194864,0.06351556554914607,0.1915207060095321,0.1554962866212019,0.5894674418201199,0.3926048117133635,0.17130419381874734,0.4360909944678893,0.4567008290341197,0.003771220201782677,6.656875133514404
2.280531844673086,tungsten,SiC,H2O,311.56711557635447,SiC,Li4SiO4,Be,D2O,0.18802958779583112,0.2735467033978627,0.7543250379854455,0.7358936476233415,0.0014857060845398485,0.2572113453407151,0.00540930095140345,0.3909189924254105,0.17349720916382955,0.43558379841076,0.6552468301461613,0.0027758861441774794,8.095232963562012
1.2369377043933727,tungsten,eurofer,H2O,476.5524594603105,eurofer,Li4SiO4,Be12Ti,He,0.8595871515952741,0.9470352592281344,0.9183951948384724,0.5438058225238844,0.2342532762044221,0.19883513597590527,0.023105765295788044,0.8481426021222134,0.09955147893017624,0.05230591894761042,1.4674845747876586,0.0033805055757524173,6.83963418006897
18.470510490502626,tungsten,eurofer,H2O,398.29767592491095,eurofer,Li4SiO4,Be,He,0.3172561045737434,0.3752670934967651,0.517604806002235,0.07168803019166327,0.33310423420158697,0.12945667860519766,0.4657510570015521,0.6133188906285209,0.06442825408080273,0.3222528552906763,0.671919836855823,0.003906950397742527,8.793062210083008
16.98456647294178,tungsten,SiC,D2O,42.97946251926937,SiC,Li2TiO3,Be12Ti,D2O,0.22456983829323707,0.9647241314498284,0.17647180369301596,0.4852770413693407,0.2476206469019205,0.1857558506176704,0.08134646111106858,0.21422846241868346,0.564260965738921,0.22151057184239548,0.37499136577924475,0.0025760410342404536,6.605696439743042
6.70402543119268,tungsten,eurofer,H2O,80.13768317389747,eurofer,Li2TiO3,Be,D2O,0.20451051647433072,0.7784072688959602,0.2538215025602685,0.1103287029044364,0.11922914571296706,0.4574236077331992,0.31301854364939724,0.8201589258417523,0.15040547578614452,0.029435598372103237,0.5233285591630981,0.0020003232445857345,7.8270347118377686
8.02875176631906,tungsten,SiC,He,1.66011750108791,eurofer,Li4SiO4,Be,H2O,0.9722493031348104,0.5365454776424824,0.0916125059478694,0.27004728194427685,0.6248132360524061,0.017982016081481058,0.08715746592183585,0.4328693449812947,0.2147961383716133,0.35233451664709203,0.0305398979202331,0.00019215726771132783,5.655636548995972
5.957050624123959,tungsten,eurofer,D2O,355.20499385412865,SiC,Li4SiO4,Be12Ti,He,0.4097273621638268,0.8275743623125768,0.6152953528394511,0.2221148351609403,0.04212019746516951,0.3480896329680029,0.3876753344058872,0.6284033979167434,0.24712541609947,0.12447118598378645,0.819153471751952,0.0032299280335276698,6.858914852142334
11.510812329896662,tungsten,SiC,He,286.16289538615456,eurofer,Li2TiO3,Be,D2O,0.07465672786833633,0.06489129796367987,0.8475008708451717,0.08452812592340786,0.16230981964844302,0.06988747554327468,0.6832745788848744,0.2126616275103936,0.4669753846399874,0.3203629878496189,0.385985022695341,0.0026434159083368386,6.969729900360107
8.843799231423056,tungsten,SiC,He,488.4252759160452,eurofer,Li4SiO4,Be,D2O,0.1940554509263892,0.4346978726171608,0.5838202168545176,0.08542289850679291,0.06772387138143222,0.7891586406438474,0.057694589467927423,0.018441067318339967,0.7671502520577482,0.21440868062391188,0.18429110142797295,0.0009186944600294368,7.795359134674072
19.22453062989104,tungsten,eurofer,H2O,428.7890763696692,eurofer,Li2TiO3,Be,He,0.5891699364369288,0.19088028330565565,0.8459655639803385,0.3632595160453984,0.11563706185660312,0.12239998782824453,0.398703434269754,0.534746375651891,0.453237943491095,0.012015680857014058,0.34632206160048656,0.0025615551092532923,9.229472160339355
15.48832934337993,tungsten,SiC,D2O,79.38167410522524,eurofer,Li4SiO4,Be12Ti,D2O,0.3148458016149762,0.6629811003110363,0.9120877576051304,0.3537913471518387,0.3908698563453659,0.1483313255368571,0.1070074709659384,0.0667825447407908,0.6944988961372673,0.2387185591219419,0.6021385659116401,0.00269863315578007,6.7714033126831055
6.813581287153977,tungsten,SiC,D2O,203.61437870725484,SiC,Li4SiO4,Be,H2O,0.8298470141561061,0.6752382823643077,0.3405079241991693,0.06972320902453599,0.1041633966210799,0.13465170431683096,0.6914616900375533,0.9357104805179114,0.03574096511327363,0.028548554368815086,0.9899763408377474,0.0023064258191443795,6.925522565841675
9.255789029719931,tungsten,SiC,He,374.49417711227164,SiC,Li4SiO4,Be,He,0.20352353966677272,0.9098278430818112,0.6909650274060621,0.20622404847404555,0.2204837017310355,0.16801381076200556,0.4052784390329133,0.09155813894760588,0.021041154355945082,0.8874007066964491,1.2408002261498914,0.003608401834462365,5.85816764831543
19.974830427105502,tungsten,SiC,He,259.7130962375608,SiC,Li2TiO3,Be,D2O,0.5846997599897498,0.10464267538550533,0.8675035338796285,0.050028784121662534,0.851341297954844,0.09193785117409327,0.006692066749400091,0.3289852850900718,0.4929138646991128,0.17810085021081534,0.5919546752615445,0.0038436918914274043,7.4264235496521
2.3979359408368306,tungsten,eurofer,D2O,147.63853834917748,eurofer,Li2TiO3,Be12Ti,D2O,0.3194394278046846,0.5112572717898558,0.7245669085807402,0.4737682175023701,0.11956861536621426,0.3197363234766977,0.08692684365471777,0.4736567373634048,0.4718574166217808,0.05448584601481446,0.7509418180131259,0.0012214200554129919,7.627426862716675
16.992730750196873,tungsten,SiC,H2O,76.92785188281421,SiC,Li4SiO4,Be,H2O,0.9703128011647918,0.6167161544341688,0.40583665593966256,0.16611029254046256,0.06527133784911583,0.2830459747718168,0.4855723948386049,0.6870942470363468,0.2927535281569294,0.02015222480672376,0.4508330979801167,0.002318861013234103,7.82590126991272
10.866026224908397,tungsten,eurofer,He,187.07862255318898,SiC,Li4SiO4,Be12Ti,He,0.8331625009454038,0.7038886177171448,0.6392630069575755,0.21993121629888127,0.4742026419571254,0.18893587992790054,0.11693026181609277,0.21116847739804906,0.13664226677711316,0.6521892558248379,1.1782340129490136,0.004879767762183798,5.956936359405518
13.620741047353055,tungsten,eurofer,H2O,436.0802726458848,eurofer,Li2TiO3,Be,He,0.4614016715810912,0.16623437399831387,0.4478058637427403,0.3684011936690244,0.2178907339777161,0.25938874151701435,0.15431933083624516,0.3711690373323639,0.27019455032938017,0.35863641233825583,0.5907864898504127,0.0028212803993690316,8.589021682739258
9.587277588772412,tungsten,eurofer,He,80.53019973017274,SiC,Li2TiO3,Be,H2O,0.0339948905184112,0.5055528456360768,0.9388479407122412,0.014928174649519128,0.3958881388568443,0.3023072732970447,0.286876413196592,0.2612475418568849,0.0381167053059686,0.7006357528371463,0.5768684309610075,0.0028447779142294974,6.620421648025513
6.304657702128676,tungsten,SiC,H2O,3.8171248331578815,SiC,Li4SiO4,Be12Ti,H2O,0.06000081708497074,0.21157223816397647,0.7986343639704622,0.06902404087397965,0.2324855902250575,0.5236276754407192,0.17486269346024375,0.7347107052676035,0.08103899319741124,0.1842503015349852,0.002816334461946355,1.009538316730188e-05,5.768086194992065
17.068919354763064,tungsten,SiC,D2O,150.5172065983737,SiC,Li2TiO3,Be,He,0.14115673130986228,0.6091204428442023,0.20930008573235115,0.3310304694465967,0.4438502285122702,0.13446587232711024,0.09065342971402296,0.5400235102593368,0.13672648081728336,0.32325000892338,0.3666115769126841,0.0018468835380454748,7.424387454986572
4.943656546890876,tungsten,eurofer,H2O,132.76289936275464,eurofer,Li2TiO3,Be12Ti,He,0.1939572820041896,0.8397975987756386,0.2863333854368454,0.14679629516369033,0.5372800711834187,0.08433146033765092,0.2315921733152401,0.5372534251197862,0.20787559726175966,0.2548709776184541,1.0582782038529341,0.002923890964061888,7.326948404312134
