firstwall_thickness,firstwall_armour_material,firstwall_structural_material,firstwall_coolant_material,blanket_thickness,blanket_structural_material,blanket_breeder_material,blanket_multiplier_material,blanket_coolant_material,blanket_breeder_li6_enrichment_fraction,blanket_breeder_packing_fraction,blanket_multiplier_packing_fraction,blanket_multiplier_fraction,blanket_breeder_fraction,blanket_structural_fraction,blanket_coolant_fraction,firstwall_armour_fraction,firstwall_structural_fraction,firstwall_coolant_fraction,tbr,tbr_error,sim_time
3.3248514166089804,tungsten,SiC,D2O,301.86679683345386,eurofer,Li4SiO4,Be12Ti,D2O,0.02542932035816625,0.6827410599715013,0.02760624054195071,0.2871600455670569,0.042755125924491766,0.34166614114433885,0.3284186873641124,0.2321627504152472,0.07368028988432347,0.6941569597004292,0.12992838507368068,0.0005180668089682848,10.177054166793823
5.763339319711511,tungsten,eurofer,D2O,5.431107443153727,eurofer,Li4SiO4,Be12Ti,H2O,0.861284828338715,0.05549343452897115,0.4820596868629917,0.21126022610154985,0.09956741332771868,0.6251414420301374,0.06403091854059377,0.3836362191558402,0.6061387969835097,0.01022498386065,0.006182954618014927,0.00010682662455836527,8.264719247817993
12.726849439476215,tungsten,SiC,H2O,340.09888208005316,SiC,Li2TiO3,Be12Ti,He,0.4456045166535975,0.726243737469894,0.006635459282762214,0.35412498888674715,0.2243882300289134,0.1558551519646216,0.2656316291197178,0.11074378161084243,0.7276688324802292,0.16158738590892846,0.48227041051410885,0.0024440843062065415,5.993335247039795
7.863828880246509,tungsten,eurofer,He,104.28572724171812,SiC,Li2TiO3,Be,He,0.9438008436543416,0.3140795743448023,0.3917473253032616,0.5898825763930391,0.14142192162366335,0.19000571607005312,0.0786897859132444,0.3551632503886311,0.0661150520640699,0.578721697547299,1.2480293078414877,0.006188343520663639,6.485523700714111
3.8679187423965633,tungsten,SiC,He,148.14140867419246,SiC,Li4SiO4,Be,H2O,0.5440890498475319,0.9430125689068802,0.466635504699977,0.011805856945663523,0.22699410427571265,0.014801909688082803,0.7463981290905409,0.05814665085790036,0.4488661915944345,0.4929871575476653,0.8733420885351162,0.002475470789553163,5.327782154083252
1.2252054690192948,tungsten,eurofer,D2O,339.2734373118329,SiC,Li4SiO4,Be12Ti,H2O,0.8747458327499815,0.54854961312545,0.08613435739919427,0.2508854391856734,0.38987334328393547,0.012302849703956979,0.34693836782643395,0.30327629574120146,0.5835019174473783,0.11322178681142013,0.9617392648204417,0.0025616916873006093,5.591818332672119
13.013768076659922,tungsten,eurofer,He,496.8930759219351,eurofer,Li4SiO4,Be,He,0.5811684682828311,0.4068657038515452,0.2530914327514505,0.07363131413059561,0.0467742269631346,0.4542135118188315,0.4253809470874382,0.08904996685906898,0.2305351149093897,0.6804149182315413,0.558652299370238,0.0015580099966602016,8.624432563781738
16.479793713252946,tungsten,eurofer,He,364.7912352379658,eurofer,Li4SiO4,Be12Ti,D2O,0.8775410368235171,0.7225678757531181,0.6641920896596973,0.5188579340151126,0.05591213569116595,0.31929463239405825,0.10593529789966337,0.19392785612211816,0.312496880427698,0.493575263450184,0.7946913918327934,0.00331893461754223,7.975025653839111
18.447709419622253,tungsten,SiC,H2O,290.33230206611137,eurofer,Li2TiO3,Be,D2O,0.06137226082052216,0.026106277939735856,0.7083820217095518,0.5839385668150742,0.2187633946377288,0.06517221601728608,0.13212582252991092,0.7198525038383073,0.05928971558288165,0.22085778057881106,0.07529277752013783,0.0006041528185277589,7.451292991638184
17.706197215478582,tungsten,eurofer,D2O,376.35317558053833,eurofer,Li2TiO3,Be12Ti,He,0.7834691616075056,0.4785855040419244,0.06653181049576007,0.010024707187306052,0.6598253287559196,0.18228926914302526,0.14786069491374906,0.11614263280091527,0.589136362679772,0.2947210045193127,0.49009941510107835,0.0034702980141149736,7.4482502937316895
